"lang","word","sentiment","value"
"finnish","myrsky","negative",1
"finnish","tyhm","negative",1
"finnish","soine","negative",1
"finnish","houkutus","negative",1
"finnish","irtisanomin","negative",1
"finnish","uhkaus","negative",1
"finnish","wc","negative",1
"finnish","myrkyllin","negative",1
"finnish","kulkur","negative",1
"finnish","rosk","negative",1
"finnish","kohd","negative",1
"finnish","peiko","negative",1
"finnish","rojaht","negative",1
"finnish","turbulens","negative",1
"finnish","taifu","negative",1
"finnish","ruma","negative",1
"finnish","haavaum","negative",1
"finnish","epävirallin","negative",1
"finnish","vampyyr","negative",1
"finnish","virus","negative",1
"finnish","alttius","negative",1
"finnish","odo","negative",1
"finnish","sota","negative",1
"finnish","loimi","negative",1
"finnish","paino","negative",1
"finnish","outo","negative",1
"finnish","huora","negative",1
"finnish","vil","negative",1
"finnish","peruut","negative",1
"finnish","sano","negative",1
"finnish","vetoketju","negative",1
"finnish","hyläty","anger",1
"finnish","hylkäämin","anger",1
"finnish","inho","anger",1
"finnish","vastenmielin","anger",1
"finnish","lakkaut","anger",1
"finnish","inhottavuus","anger",1
"finnish","hyväksikäytö","anger",1
"finnish","kirotu","anger",1
"finnish","syytös","anger",1
"finnish","syytety","anger",1
"finnish","syyttäj","anger",1
"finnish","syytäe","anger",1
"finnish","kannekelpoin","anger",1
"finnish","kyykäärm","anger",1
"finnish","vastustaj","anger",1
"finnish","haitallin","anger",1
"finnish","vastoinkäymin","anger",1
"finnish","asianaj","anger",1
"finnish","loukkaus","anger",1
"finnish","jälkimaining","anger",1
"finnish","törk","anger",1
"finnish","raskauttav","anger",1
"finnish","pahenemin","anger",1
"finnish","aggresio","anger",1
"finnish","aggressiivin","anger",1
"finnish","hyökkääj","anger",1
"finnish","kiihtyny","anger",1
"finnish","levottomuus","anger",1
"finnish","tusk","anger",1
"finnish","alkoholism","anger",1
"finnish","luovut","anger",1
"finnish","vieraantumin","anger",1
"finnish","väite","anger",1
"finnish","kiis","anger",1
"finnish","väijytys","anger",1
"finnish","anarkism","anger",1
"finnish","anark","anger",1
"finnish","anark","anger",1
"finnish","pannajulistus","anger",1
"finnish","viha","anger",1
"finnish","suuttunu","anger",1
"finnish","ahdistus","anger",1
"finnish","vihamielisyys jtk koh","anger",1
"finnish","animus","anger",1
"finnish","tuho","anger",1
"finnish","tuhotu","anger",1
"finnish","tuhoamin","anger",1
"finnish","ärsyt","anger",1
"finnish","harm","anger",1
"finnish","kiusallin","anger",1
"finnish","vihamielisyys","anger",1
"finnish","antago","anger",1
"finnish","vihamielin","anger",1
"finnish","antikristus","anger",1
"finnish","vastenmielisyys","anger",1
"finnish","ihmis vihaav","anger",1
"finnish","antit","anger",1
"finnish","levottomuus","anger",1
"finnish","väite","anger",1
"finnish","perustelu","anger",1
"finnish","todistelu","anger",1
"finnish","argument","anger",1
"finnish","aseistus","anger",1
"finnish","aseellin","anger",1
"finnish","arraignment","anger",1
"finnish","ylimielin","anger",1
"finnish","tuhopolto","anger",1
"finnish","ahdist","anger",1
"finnish","hyökkääj","anger",1
"finnish","salamurhaaj","anger",1
"finnish","murh","anger",1
"finnish","salamurh","anger",1
"finnish","pahoinpitely","anger",1
"finnish","kusip","anger",1
"finnish","julm","anger",1
"finnish","julmuus","anger",1
"finnish","hyökkäys","anger",1
"finnish","hyök","anger",1
"finnish","asianajaj","anger",1
"finnish","ahneus","anger",1
"finnish","kostaj","anger",1
"finnish","vastahakoin","anger",1
"finnish","vastenmielisyys","anger",1
"finnish","hirv","anger",1
"finnish","selkärank","anger",1
"finnish","huono","anger",1
"finnish","mäyrä","anger",1
"finnish","badnes","anger",1
"finnish","kirous","anger",1
"finnish","pamaus","anger",1
"finnish","makkar","anger",1
"finnish","karkot maas","anger",1
"finnish","karkot","anger",1
"finnish","karkotus","anger",1
"finnish","konkurs","anger",1
"finnish","bansh","anger",1
"finnish","väkän","anger",1
"finnish","sivistymätö","anger",1
"finnish","kaar","anger",1
"finnish","est","anger",1
"finnish","linnak","anger",1
"finnish","patalj","anger",1
"finnish","taik","anger",1
"finnish","paristo","anger",1
"finnish","taistelu","anger",1
"finnish","taistel","anger",1
"finnish","pist","anger",1
"finnish","karhu","anger",1
"finnish","karhumain","anger",1
"finnish","peto","anger",1
"finnish","selkäsau","anger",1
"finnish","mehiläin","anger",1
"finnish","vähät","anger",1
"finnish","sotais","anger",1
"finnish","palk","anger",1
"finnish","vyö","anger",1
"finnish","sekais","anger",1
"finnish","pet","anger",1
"finnish","petos","anger",1
"finnish","puolueellisuus","anger",1
"finnish","kinastelu","anger",1
"finnish","kiihkoilij","anger",1
"finnish","kiihkoilev","anger",1
"finnish","sap","anger",1
"finnish","koivu","anger",1
"finnish","syntymäpaik","anger",1
"finnish","nartu","anger",1
"finnish","karvaast","anger",1
"finnish","katkeruus","anger",1
"finnish","kiristys","anger",1
"finnish","syyt","anger",1
"finnish","herjaav","anger",1
"finnish","jumalanpilk","anger",1
"finnish","räjähdys","anger",1
"finnish","räike","anger",1
"finnish","loimu","anger",1
"finnish","tahr","anger",1
"finnish","saarto","anger",1
"finnish","verenvuodatus","anger",1
"finnish","verenhimoin","anger",1
"finnish","verin","anger",1
"finnish","väärä","anger",1
"finnish","riehakas","anger",1
"finnish","pom","anger",1
"finnish","pommit","anger",1
"finnish","pommitus","anger",1
"finnish","huolehtimat","anger",1
"finnish","ottelu","anger",1
"finnish","nyrkkeily","anger",1
"finnish","räh","anger",1
"finnish","röyhk","anger",1
"finnish","tulikiv","anger",1
"finnish","paaht","anger",1
"finnish","rik","anger",1
"finnish","brunt","anger",1
"finnish","brutaal","anger",1
"finnish","raakuus","anger",1
"finnish","eläimellin","anger",1
"finnish","bufet","anger",1
"finnish","mörkö","anger",1
"finnish","kiusa","anger",1
"finnish","bummer","anger",1
"finnish","hautaamin","anger",1
"finnish","burk","anger",1
"finnish","murretu","anger",1
"finnish","lihakauppias","anger",1
"finnish","kakofon","anger",1
"finnish","mouk","anger",1
"finnish","tunteeto","anger",1
"finnish","kampanjoint","anger",1
"finnish","syöpä","anger",1
"finnish","ruoko","anger",1
"finnish","syöpä","anger",1
"finnish","tyk","anger",1
"finnish","varomattomuus","anger",1
"finnish","verilöyly","anger",1
"finnish","kätein","anger",1
"finnish","uhr","anger",1
"finnish","katastrof","anger",1
"finnish","varovaisuus","anger",1
"finnish","julkkis","anger",1
"finnish","sensuroid","anger",1
"finnish","akan","anger",1
"finnish","haast","anger",1
"finnish","laulu","anger",1
"finnish","kaaos","anger",1
"finnish","kaoottin","anger",1
"finnish","huija","anger",1
"finnish","tukehtu","anger",1
"finnish","hakij","anger",1
"finnish","metel","anger",1
"finnish","yhteentörmäys","anger",1
"finnish","clashing","anger",1
"finnish","kyns","anger",1
"finnish","hal pako","anger",1
"finnish","pako","anger",1
"finnish","kylmyys","anger",1
"finnish","törmäys","anger",1
"finnish","salain sopimus","anger",1
"finnish","taistelu","anger",1
"finnish","taistelij","anger",1
"finnish","taistelunhaluin","anger",1
"finnish","häl","anger",1
"finnish","kommunism","anger",1
"finnish","kan","anger",1
"finnish","valitus","anger",1
"finnish","mutkist","anger",1
"finnish","purist","anger",1
"finnish","pako","anger",1
"finnish","salaamin","anger",1
"finnish","aivotärähdys","anger",1
"finnish","tuom","anger",1
"finnish","tuomitsemin","anger",1
"finnish","alentuvaisuus","anger",1
"finnish","rajoit","anger",1
"finnish","rajoitetu","anger",1
"finnish","synnytys","anger",1
"finnish","takavarikoid","anger",1
"finnish","suurpalo","anger",1
"finnish","konflikt","anger",1
"finnish","kohd","anger",1
"finnish","sekaannus","anger",1
"finnish","valloitus","anger",1
"finnish","salaliittolain","anger",1
"finnish","tyrmistys","anger",1
"finnish","rajoitus","anger",1
"finnish","ylenkats","anger",1
"finnish","halveksittav","anger",1
"finnish","halveksiv","anger",1
"finnish","riidanalain","anger",1
"finnish","salakuljetustavar","anger",1
"finnish","ristiriid","anger",1
"finnish","kiistanalain","anger",1
"finnish","tuomitu","anger",1
"finnish","coop","anger",1
"finnish","ap","anger",1
"finnish","turmel","anger",1
"finnish","neuvonantaj","anger",1
"finnish","vallankaappaus","anger",1
"finnish","tuomioistu","anger",1
"finnish","äkäin","anger",1
"finnish","särö","anger",1
"finnish","äkäin","anger",1
"finnish","mieletö","anger",1
"finnish","hulu","anger",1
"finnish","rikollisuus","anger",1
"finnish","rikollin","anger",1
"finnish","rikollisuus","anger",1
"finnish","kritiik","anger",1
"finnish","arvost","anger",1
"finnish","rist","anger",1
"finnish","ristiinnaulitsemin","anger",1
"finnish","julm","anger",1
"finnish","julmast","anger",1
"finnish","julmuus","anger",1
"finnish","räsähdys","anger",1
"finnish","ristiretk","anger",1
"finnish","murskatu","anger",1
"finnish","murskaav","anger",1
"finnish","rak","anger",1
"finnish","kirous","anger",1
"finnish","kirotu","anger",1
"finnish","kirous","anger",1
"finnish","itsepäin","anger",1
"finnish","murhamies","anger",1
"finnish","leikkaus","anger",1
"finnish","dabbling","anger",1
"finnish","demo","anger",1
"finnish","vah","anger",1
"finnish","rouva","anger",1
"finnish","pahuks","anger",1
"finnish","kadotus","anger",1
"finnish","pimeys","anger",1
"finnish","romut","anger",1
"finnish","viheliäin","anger",1
"finnish","tappav","anger",1
"finnish","kuolem","anger",1
"finnish","vilp","anger",1
"finnish","pet","anger",1
"finnish","pet","anger",1
"finnish","halvent","anger",1
"finnish","loukkaav","anger",1
"finnish","vika","anger",1
"finnish","vastaaj","anger",1
"finnish","puolustus","anger",1
"finnish","uhm","anger",1
"finnish","uhmakas","anger",1
"finnish","tyhj","anger",1
"finnish","petkut","anger",1
"finnish","uhm","anger",1
"finnish","degeneraatio","anger",1
"finnish","viive","anger",1
"finnish","vahingollin","anger",1
"finnish","rikollin","anger",1
"finnish","harhakuvitelm","anger",1
"finnish","harhain","anger",1
"finnish","kysyn","anger",1
"finnish","purk","anger",1
"finnish","demo","anger",1
"finnish","demonin","anger",1
"finnish","tuom","anger",1
"finnish","tuomitsemin","anger",1
"finnish","kielt","anger",1
"finnish","valitettav","anger",1
"finnish","valit","anger",1
"finnish","karkotus","anger",1
"finnish","turmeltunu","anger",1
"finnish","turmelus","anger",1
"finnish","lask","anger",1
"finnish","poisto","anger",1
"finnish","masentunu","anger",1
"finnish","riistämin","anger",1
"finnish","häiriintyny","anger",1
"finnish","pilk","anger",1
"finnish","poikkeus","anger",1
"finnish","halventav","anger",1
"finnish","häpäisemin","anger",1
"finnish","autiom","anger",1
"finnish","autio","anger",1
"finnish","ans","anger",1
"finnish","pidäty","anger",1
"finnish","epätoivo","anger",1
"finnish","halveksittav","anger",1
"finnish","halveks","anger",1
"finnish","hirmuv","anger",1
"finnish","tuhonu","anger",1
"finnish","hävittäj","anger",1
"finnish","tuhot","anger",1
"finnish","tuho","anger",1
"finnish","tuhois","anger",1
"finnish","poliittin vank","anger",1
"finnish","heikkenemin","anger",1
"finnish","inho","anger",1
"finnish","räjähdys","anger",1
"finnish","vähen","anger",1
"finnish","tuho","anger",1
"finnish","tuhois","anger",1
"finnish","tuho","anger",1
"finnish","paholain","anger",1
"finnish","pirullin","anger",1
"finnish","katker arvostelu","anger",1
"finnish","diktatorin","anger",1
"finnish","diktatuur","anger",1
"finnish","vaikeus","anger",1
"finnish","ol eri miel","anger",1
"finnish","erimielisyys","anger",1
"finnish","erimielisyys","anger",1
"finnish","hyläty","anger",1
"finnish","petä","anger",1
"finnish","pettyny","anger",1
"finnish","hylk","anger",1
"finnish","hyläty","anger",1
"finnish","tuomitsev","anger",1
"finnish","katastrof","anger",1
"finnish","tuhois","anger",1
"finnish","kiist","anger",1
"finnish","tyytymättömyys","anger",1
"finnish","eripuraisuus","anger",1
"finnish","syrj","anger",1
"finnish","syrjin","anger",1
"finnish","ylenkats","anger",1
"finnish","tauti","anger",1
"finnish","häirin","anger",1
"finnish","häpe","anger",1
"finnish","häpäisy","anger",1
"finnish","häpeällin","anger",1
"finnish","nyrp","anger",1
"finnish","inho","anger",1
"finnish","inhottav","anger",1
"finnish","epärehellin","anger",1
"finnish","häpä","anger",1
"finnish","pettymys","anger",1
"finnish","harhaanjohtav tiedo","anger",1
"finnish","vastenmielisyys","anger",1
"finnish","inho","anger",1
"finnish","sijo","anger",1
"finnish","kauhu","anger",1
"finnish","irtisanomin","anger",1
"finnish","tottelemattomuus","anger",1
"finnish","tottelemato","anger",1
"finnish","ol tottelemat","anger",1
"finnish","väheksy","anger",1
"finnish","halveksiv","anger",1
"finnish","erilaisuus","anger",1
"finnish","joutun","anger",1
"finnish","ärsyyntyny","anger",1
"finnish","kodito","anger",1
"finnish","riita","anger",1
"finnish","esteellin","anger",1
"finnish","huonomainein","anger",1
"finnish","halveksin","anger",1
"finnish","epäkunnioittav","anger",1
"finnish","häiriö","anger",1
"finnish","eripuraisuus","anger",1
"finnish","karhunpalvelus","anger",1
"finnish","toisinajattelij","anger",1
"finnish","liukenemin","anger",1
"finnish","eripuraisuus","anger",1
"finnish","suun","anger",1
"finnish","häiritsev","anger",1
"finnish","hätä","anger",1
"finnish","ahdistav","anger",1
"finnish","epäluottamus","anger",1
"finnish","häiriö","anger",1
"finnish","häiriintyny","anger",1
"finnish","poistetu","anger",1
"finnish","avioero","anger",1
"finnish","hal","anger",1
"finnish","yliv","anger",1
"finnish","tuomiopäiv","anger",1
"finnish","kauhe","anger",1
"finnish","kaksintaistelu","anger",1
"finnish","kaatopaiko","anger",1
"finnish","huiput","anger",1
"finnish","kaksinaamaisuus","anger",1
"finnish","pako","anger",1
"finnish","kuolev","anger",1
"finnish","maanjäristys","anger",1
"finnish","patsas","anger",1
"finnish","törk","anger",1
"finnish","kyynärp","anger",1
"finnish","keijukain","anger",1
